sku;fecha;udsVenta
1;20210424;14
1;20210425;0
1;20210426;70
1;20210427;28
1;20210428;42
1;20210429;21
1;20210430;42
1;20210501;0
1;20210502;0
1;20210503;21
1;20210504;28
1;20210505;49
1;20210506;56
1;20210507;70
1;20210508;7
1;20210509;0
1;20210510;70
1;20210511;56
1;20210512;35
1;20210513;42
1;20210514;70
1;20210515;56
1;20210516;0
1;20210517;42
1;20210518;35
1;20210519;63
1;20210520;21
1;20210521;77
1;20210522;42
1;20210523;0
1;20210524;0
1;20210525;21
1;20210526;35
1;20210527;21
1;20210528;70
1;20210529;49
1;20210530;0
1;20210531;70
1;20210601;63
1;20210602;70
1;20210603;49
1;20210604;0
1;20210605;98
1;20210606;0
1;20210607;56
1;20210608;56
1;20210609;56
1;20210610;49
1;20210611;14
1;20210612;84
1;20210613;0
1;20210614;84
1;20210615;56
1;20210616;70
1;20210617;105
1;20210618;28
1;20210619;147
1;20210620;0
1;20210621;42
1;20210622;28
1;20210623;42
1;20210624;0
1;20210625;77
1;20210626;84
1;20210627;0
1;20210628;98
1;20210629;42
1;20210630;56
1;20210701;49
1;20210702;35
1;20210703;119
1;20210704;0
1;20210705;42
1;20210706;35
1;20210707;42
1;20210708;70
1;20210709;35
1;20210710;56
1;20210711;0
1;20210712;28
1;20210713;56
1;20210714;49
1;20210715;14
1;20210716;84
1;20210717;21
1;20210718;0
1;20210719;77
1;20210720;42
1;20210721;49
1;20210722;63
1;20210723;28
1;20210724;70
1;20210725;0
1;20210726;35
1;20210727;56
1;20210728;0
1;20210729;0
1;20210730;0
1;20210731;0
1;20210801;0
1;20210802;0
1;20210803;0
1;20210804;0
1;20210805;0
1;20210806;0
1;20210807;0
1;20210808;0
1;20210809;0
1;20210810;0
1;20210811;0
1;20210812;0
1;20210813;0
1;20210814;0
1;20210815;0
1;20210816;0
1;20210817;0
1;20210818;0
1;20210819;21
1;20210820;133
1;20210821;63
1;20210822;0
1;20210823;84
1;20210824;35
1;20210825;35
1;20210826;49
1;20210827;35
1;20210828;28
1;20210829;0
1;20210830;63
1;20210831;63
1;20210901;28
1;20210902;56
1;20210903;14
1;20210904;21
1;20210905;0
1;20210906;14
1;20210907;28
1;20210908;56
1;20210909;14
1;20210910;21
1;20210911;0
1;20210912;7
1;20210913;7
1;20210914;35
1;20210915;42
1;20210916;49
1;20210917;42
1;20210918;35
1;20210919;0
1;20210920;21
1;20210921;28
1;20210922;21
1;20210923;21
1;20210924;28
1;20210925;42
1;20210926;0
1;20210927;14
1;20210928;0
1;20210929;0
1;20210930;0
1;20211001;0
1;20211002;0
1;20211003;0
1;20211004;0
1;20211005;0
1;20211006;0
1;20211007;0
1;20211008;0
1;20211009;0
1;20211010;0
1;20211011;0
1;20211012;0
1;20211013;0
1;20211014;49
1;20211015;7
1;20211016;49
1;20211017;0
1;20211018;56
1;20211019;63
1;20211020;28
1;20211021;28
1;20211022;42
1;20211023;49
1;20211024;0
1;20211025;21
1;20211026;35
1;20211027;42
1;20211028;77
1;20211029;63
1;20211030;21
1;20211031;0
1;20211101;0
1;20211102;56
1;20211103;49
1;20211104;42
1;20211105;28
1;20211106;77
1;20211107;0
1;20211108;63
1;20211109;21
1;20211110;0
1;20211111;21
1;20211112;14
1;20211113;56
1;20211114;0
1;20211115;63
1;20211116;7
1;20211117;21
1;20211118;14
1;20211119;42
1;20211120;63
1;20211121;0
1;20211122;70
1;20211123;42
1;20211124;21
1;20211125;49
1;20211126;49
1;20211127;28
1;20211128;0
1;20211129;28
1;20211130;21
1;20211201;49
1;20211202;56
1;20211203;70
1;20211204;35
1;20211205;0
1;20211206;0
1;20211207;70
1;20211208;7
1;20211209;42
1;20211210;28
1;20211211;49
1;20211212;7
1;20211213;56
1;20211214;35
1;20211215;49
1;20211216;42
1;20211217;28
1;20211218;56
1;20211219;0
1;20211220;42
1;20211221;42
1;20211222;35
1;20211223;7
1;20211224;28
1;20211225;0
1;20211226;0
1;20211227;56
1;20211228;49
1;20211229;63
1;20211230;28
1;20211231;0
1;20220101;0
1;20220102;0
1;20220103;0
1;20220104;0
1;20220105;0
1;20220106;0
1;20220107;0
1;20220108;0
1;20220109;0
1;20220110;0
1;20220111;0
1;20220112;0
1;20220113;0
1;20220114;0
1;20220115;0
1;20220116;0
1;20220117;0
1;20220118;0
1;20220119;35
1;20220120;56
1;20220121;35
1;20220122;63
1;20220123;0
1;20220124;126
1;20220125;63
1;20220126;42
1;20220127;77
1;20220128;70
1;20220129;21
1;20220130;0
1;20220131;84
1;20220201;63
1;20220202;42
1;20220203;28
1;20220204;35
1;20220205;56
1;20220206;0
1;20220207;42
1;20220208;0
1;20220209;42
1;20220210;28
1;20220211;49
1;20220212;49
1;20220213;0
1;20220214;0
1;20220215;0
1;20220216;42
1;20220217;84
1;20220218;63
1;20220219;35
1;20220220;0
1;20220221;42
1;20220222;35
1;20220223;91
1;20220224;14
1;20220225;35
1;20220226;49
1;20220227;0
1;20220228;7
1;20220301;14
1;20220302;28
1;20220303;28
1;20220304;35
1;20220305;56
1;20220306;0
1;20220307;14
1;20220308;14
1;20220309;98
1;20220310;28
1;20220311;42
1;20220312;49
1;20220313;0
1;20220314;84
2;20200518;28
2;20200519;14
2;20200520;14
2;20200521;21
2;20200522;21
2;20200523;28
2;20200524;0
2;20200525;77
2;20200526;98
2;20200527;35
2;20200528;63
2;20200529;35
2;20200530;63
2;20200531;0
2;20200601;0
2;20200602;56
2;20200603;42
2;20200604;63
2;20200605;28
2;20200606;84
2;20200607;0
2;20200608;49
2;20200609;91
2;20200610;35
2;20200611;42
2;20200612;28
2;20200613;42
2;20200614;0
2;20200615;112
2;20200616;84
2;20200617;49
2;20200618;35
2;20200619;105
2;20200620;91
2;20200621;0
2;20200622;98
2;20200623;119
2;20200624;0
2;20200625;105
2;20200626;91
2;20200627;14
2;20200628;0
2;20200629;84
2;20200630;56
2;20200701;49
2;20200702;49
2;20200703;49
2;20200704;63
2;20200705;0
2;20200706;91
2;20200707;70
2;20200708;98
2;20200709;56
2;20200710;70
2;20200711;70
2;20200712;0
2;20200713;147
2;20200714;70
2;20200715;77
2;20200716;42
2;20200717;42
2;20200718;63
2;20200719;0
2;20200720;119
2;20200721;63
2;20200722;49
2;20200723;70
2;20200724;70
2;20200725;91
2;20200726;0
2;20200727;126
2;20200728;91
2;20200729;84
2;20200730;28
2;20200731;63
2;20200801;49
2;20200802;0
2;20200803;182
2;20200804;112
2;20200805;49
2;20200806;105
2;20200807;84
2;20200808;119
2;20200809;0
2;20200810;126
2;20200811;42
2;20200812;147
2;20200813;119
2;20200814;70
2;20200815;14
2;20200816;0
2;20200817;84
2;20200818;56
2;20200819;28
2;20200820;56
2;20200821;98
2;20200822;91
2;20200823;0
2;20200824;56
2;20200825;77
2;20200826;56
2;20200827;77
2;20200828;105
2;20200829;70
2;20200830;0
2;20200831;35
2;20200901;63
2;20200902;14
2;20200903;56
2;20200904;49
2;20200905;98
2;20200906;0
2;20200907;77
2;20200908;70
2;20200909;70
2;20200910;77
2;20200911;0
2;20200912;70
2;20200913;0
2;20200914;42
2;20200915;49
2;20200916;63
2;20200917;42
2;20200918;14
2;20200919;63
2;20200920;0
2;20200921;7
2;20200922;7
2;20200923;56
2;20200924;28
2;20200925;35
2;20200926;42
2;20200927;0
2;20200928;63
2;20200929;42
2;20200930;77
2;20201001;35
2;20201002;49
2;20201003;56
2;20201004;0
2;20201005;35
2;20201006;49
2;20201007;49
2;20201008;49
2;20201009;84
2;20201010;77
2;20201011;0
2;20201012;0
2;20201013;42
2;20201014;14
2;20201015;7
2;20201016;21
2;20201017;49
2;20201018;0
2;20201019;56
2;20201020;14
2;20201021;63
2;20201022;49
2;20201023;28
2;20201024;91
2;20201025;0
2;20201026;42
2;20201027;14
2;20201028;49
2;20201029;28
2;20201030;21
2;20201031;14
2;20201101;0
2;20201102;0
2;20201103;14
2;20201104;28
2;20201105;56
2;20201106;28
2;20201107;21
2;20201108;0
2;20201109;63
2;20201110;35
2;20201111;28
2;20201112;0
2;20201113;35
2;20201114;7
2;20201115;0
2;20201116;42
2;20201117;7
2;20201118;21
2;20201119;7
2;20201120;14
2;20201121;0
2;20201122;0
2;20201123;28
2;20201124;49
2;20201125;21
2;20201126;14
2;20201127;35
2;20201128;49
2;20201129;0
2;20201130;35
2;20201201;35
2;20201202;28
2;20201203;63
2;20201204;56
2;20201205;49
2;20201206;0
2;20201207;49
2;20201208;0
2;20201209;0
2;20201210;42
2;20201211;14
2;20201212;42
2;20201213;0
2;20201214;70
2;20201215;56
2;20201216;98
2;20201217;63
2;20201218;14
2;20201219;21
2;20201220;0
2;20201221;35
2;20201222;63
2;20201223;49
2;20201224;21
2;20201225;0
2;20201226;0
2;20201227;49
2;20201228;49
2;20201229;21
2;20201230;28
2;20201231;21
2;20210101;0
2;20210102;84
2;20210103;0
2;20210104;42
2;20210105;42
2;20210106;0
2;20210107;112
2;20210108;14
2;20210109;56
2;20210110;0
2;20210111;7
2;20210112;49
2;20210113;49
2;20210114;35
2;20210115;21
2;20210116;28
2;20210117;0
2;20210118;42
2;20210119;35
2;20210120;0
2;20210121;21
2;20210122;14
2;20210123;14
2;20210124;0
2;20210125;42
2;20210126;35
2;20210127;0
2;20210128;42
2;20210129;28
2;20210130;21
2;20210131;0
2;20210201;21
2;20210202;21
2;20210203;49
2;20210204;35
2;20210205;21
2;20210206;21
2;20210207;0
2;20210208;105
2;20210209;42
2;20210210;56
2;20210211;35
2;20210212;35
2;20210213;49
2;20210214;0
2;20210215;28
2;20210216;35
2;20210217;35
2;20210218;21
2;20210219;14
2;20210220;7
2;20210221;0
2;20210222;0
2;20210223;0
2;20210224;28
2;20210225;63
2;20210226;42
2;20210227;42
2;20210228;0
2;20210301;14
2;20210302;28
2;20210303;35
2;20210304;21
2;20210305;35
2;20210306;28
2;20210307;0
2;20210308;49
2;20210309;63
2;20210310;14
2;20210311;70
2;20210312;21
2;20210313;49
2;20210314;0
2;20210315;7
2;20210316;21
2;20210317;28
2;20210318;14
2;20210319;21
2;20210320;14
2;20210321;0
2;20210322;42
2;20210323;21
2;20210324;42
2;20210325;21
2;20210326;14
2;20210327;35
2;20210328;0
2;20210329;21
2;20210330;28
2;20210331;49
2;20210401;35
2;20210402;0
2;20210403;28
2;20210404;0
2;20210405;0
2;20210406;56
2;20210407;28
2;20210408;35
2;20210409;28
2;20210410;56
2;20210411;0
2;20210412;77
2;20210413;28
2;20210414;28
2;20210415;77
2;20210416;77
2;20210417;42
2;20210418;0
2;20210419;56
2;20210420;35
2;20210421;42
2;20210422;7
2;20210423;49
2;20210424;35
2;20210425;0
2;20210426;63
2;20210427;91
2;20210428;77
2;20210429;28
2;20210430;56
2;20210501;0
2;20210502;0
2;20210503;49
2;20210504;21
2;20210505;49
2;20210506;28
2;20210507;63
2;20210508;49
2;20210509;0
2;20210510;70
2;20210511;49
2;20210512;91
2;20210513;77
2;20210514;63
2;20210515;98
2;20210516;0
2;20210517;63
2;20210518;21
2;20210519;63
2;20210520;49
2;20210521;35
2;20210522;70
2;20210523;0
2;20210524;0
2;20210525;42
2;20210526;42
2;20210527;35
2;20210528;49
2;20210529;77
2;20210530;0
2;20210531;70
2;20210601;112
2;20210602;84
2;20210603;70
2;20210604;84
2;20210605;70
2;20210606;0
2;20210607;28
2;20210608;91
2;20210609;77
2;20210610;91
2;20210611;91
2;20210612;84
2;20210613;0
2;20210614;126
2;20210615;77
2;20210616;91
2;20210617;112
2;20210618;49
2;20210619;70
2;20210620;0
2;20210621;42
2;20210622;56
2;20210623;77
2;20210624;0
2;20210625;140
2;20210626;112
2;20210627;0
2;20210628;63
2;20210629;70
2;20210630;0
2;20210701;77
2;20210702;119
2;20210703;77
2;20210704;0
2;20210705;0
2;20210706;105
2;20210707;77
2;20210708;56
2;20210709;49
2;20210710;105
2;20210711;0
2;20210712;91
2;20210713;56
2;20210714;49
2;20210715;14
2;20210716;98
2;20210717;63
2;20210718;0
2;20210719;42
2;20210720;35
2;20210721;35
2;20210722;21
2;20210723;14
2;20210724;49
2;20210725;0
2;20210726;98
2;20210727;42
2;20210728;42
2;20210729;21
2;20210730;42
2;20210731;49
2;20210801;0
2;20210802;35
2;20210803;56
2;20210804;35
2;20210805;70
2;20210806;28
2;20210807;28
2;20210808;0
2;20210809;7
2;20210810;28
2;20210811;42
2;20210812;35
2;20210813;21
2;20210814;21
2;20210815;0
2;20210816;35
2;20210817;56
2;20210818;14
2;20210819;42
2;20210820;56
2;20210821;35
2;20210822;0
2;20210823;98
2;20210824;42
2;20210825;28
2;20210826;28
2;20210827;35
2;20210828;63
2;20210829;0
2;20210830;42
2;20210831;49
2;20210901;49
2;20210902;77
2;20210903;49
2;20210904;70
2;20210905;0
2;20210906;56
2;20210907;70
2;20210908;98
2;20210909;56
2;20210910;42
2;20210911;0
2;20210912;0
2;20210913;56
2;20210914;49
2;20210915;21
2;20210916;0
2;20210917;35
2;20210918;21
2;20210919;0
2;20210920;21
2;20210921;42
2;20210922;21
2;20210923;28
2;20210924;56
2;20210925;28
2;20210926;0
2;20210927;42
2;20210928;14
2;20210929;70
2;20210930;42
2;20211001;112
2;20211002;42
2;20211003;0
2;20211004;56
2;20211005;49
2;20211006;63
2;20211007;28
2;20211008;49
2;20211009;49
2;20211010;0
2;20211011;14
2;20211012;0
2;20211013;56
2;20211014;14
2;20211015;21
2;20211016;21
2;20211017;0
2;20211018;14
2;20211019;21
2;20211020;49
2;20211021;7
2;20211022;49
2;20211023;42
2;20211024;0
2;20211025;28
2;20211026;7
2;20211027;42
2;20211028;35
2;20211029;35
2;20211030;21
2;20211031;0
2;20211101;0
2;20211102;42
2;20211103;49
2;20211104;42
2;20211105;42
2;20211106;42
2;20211107;0
2;20211108;49
2;20211109;14
2;20211110;28
2;20211111;28
2;20211112;21
2;20211113;77
2;20211114;0
2;20211115;42
2;20211116;70
2;20211117;49
2;20211118;35
2;20211119;28
2;20211120;28
2;20211121;0
2;20211122;21
2;20211123;35
2;20211124;42
2;20211125;70
2;20211126;63
2;20211127;70
2;20211128;0
2;20211129;56
2;20211130;7
2;20211201;49
2;20211202;49
2;20211203;49
2;20211204;56
2;20211205;14
2;20211206;7
2;20211207;63
2;20211208;14
2;20211209;21
2;20211210;28
2;20211211;63
2;20211212;0
2;20211213;35
2;20211214;42
2;20211215;56
2;20211216;14
2;20211217;63
2;20211218;42
2;20211219;0
2;20211220;70
2;20211221;42
2;20211222;28
2;20211223;56
2;20211224;0
2;20211225;0
2;20211226;0
2;20211227;49
2;20211228;35
2;20211229;84
2;20211230;49
2;20211231;28
2;20220101;0
2;20220102;0
2;20220103;63
2;20220104;42
2;20220105;35
2;20220106;0
2;20220107;21
2;20220108;70
2;20220109;0
2;20220110;35
2;20220111;63
2;20220112;21
2;20220113;28
2;20220114;28
2;20220115;7
2;20220116;0
2;20220117;7
2;20220118;14
2;20220119;7
2;20220120;21
2;20220121;14
2;20220122;21
2;20220123;0
2;20220124;77
2;20220125;56
2;20220126;70
2;20220127;28
2;20220128;35
2;20220129;63
2;20220130;0
2;20220131;42
2;20220201;42
2;20220202;63
2;20220203;77
2;20220204;56
2;20220205;35
2;20220206;0
2;20220207;49
2;20220208;56
2;20220209;49
2;20220210;42
2;20220211;63
2;20220212;84
2;20220213;0
2;20220214;70
2;20220215;56
2;20220216;42
2;20220217;14
2;20220218;42
2;20220219;49
2;20220220;0
2;20220221;70
2;20220222;21
2;20220223;28
2;20220224;28
2;20220225;7
2;20220226;35
2;20220227;0
2;20220228;42
2;20220301;70
2;20220302;56
2;20220303;63
2;20220304;21
2;20220305;56
2;20220306;0
2;20220307;14
2;20220308;49
2;20220309;49
2;20220310;7
2;20220311;21
2;20220312;21
2;20220313;0
2;20220314;28
3;20200314;14
3;20200315;0
3;20200316;0
3;20200317;0
3;20200318;0
3;20200319;0
3;20200320;0
3;20200321;0
3;20200322;0
3;20200323;0
3;20200324;0
3;20200325;0
3;20200326;0
3;20200327;0
3;20200328;0
3;20200329;0
3;20200330;0
3;20200331;0
3;20200401;0
3;20200402;0
3;20200403;0
3;20200404;0
3;20200405;0
3;20200406;0
3;20200407;0
3;20200408;0
3;20200409;0
3;20200410;0
3;20200411;0
3;20200412;0
3;20200413;0
3;20200414;0
3;20200415;0
3;20200416;0
3;20200417;0
3;20200418;0
3;20200419;0
3;20200420;0
3;20200421;0
3;20200422;0
3;20200423;0
3;20200424;0
3;20200425;0
3;20200426;0
3;20200427;0
3;20200428;0
3;20200429;0
3;20200430;0
3;20200501;0
3;20200502;0
3;20200503;0
3;20200504;0
3;20200505;0
3;20200506;0
3;20200507;0
3;20200508;0
3;20200509;0
3;20200510;0
3;20200511;112
3;20200512;14
3;20200513;63
3;20200514;35
3;20200515;63
3;20200516;56
3;20200517;0
3;20200518;42
3;20200519;49
3;20200520;7
3;20200521;21
3;20200522;14
3;20200523;14
3;20200524;0
3;20200525;112
3;20200526;21
3;20200527;49
3;20200528;49
3;20200529;7
3;20200530;14
3;20200531;0
3;20200601;63
3;20200602;7
3;20200603;21
3;20200604;35
3;20200605;63
3;20200606;77
3;20200607;0
3;20200608;0
3;20200609;84
3;20200610;7
3;20200611;42
3;20200612;35
3;20200613;7
3;20200614;0
3;20200615;56
3;20200616;35
3;20200617;14
3;20200618;7
3;20200619;21
3;20200620;35
3;20200621;0
3;20200622;49
3;20200623;42
3;20200624;7
3;20200625;49
3;20200626;14
3;20200627;77
3;20200628;0
3;20200629;35
3;20200630;21
3;20200701;21
3;20200702;14
3;20200703;42
3;20200704;7
3;20200705;0
3;20200706;28
3;20200707;21
3;20200708;7
3;20200709;21
3;20200710;77
3;20200711;35
3;20200712;0
3;20200713;14
3;20200714;7
3;20200715;7
3;20200716;21
3;20200717;21
3;20200718;21
3;20200719;0
3;20200720;42
3;20200721;28
3;20200722;21
3;20200723;21
3;20200724;49
3;20200725;21
3;20200726;0
3;20200727;28
3;20200728;70
3;20200729;56
3;20200730;77
3;20200731;28
3;20200801;56
3;20200802;0
3;20200803;70
3;20200804;28
3;20200805;28
3;20200806;49
3;20200807;14
3;20200808;56
3;20200809;0
3;20200810;98
3;20200811;35
3;20200812;21
3;20200813;21
3;20200814;14
3;20200815;14
3;20200816;0
3;20200817;63
3;20200818;35
3;20200819;21
3;20200820;21
3;20200821;63
3;20200822;21
3;20200823;0
3;20200824;63
3;20200825;21
3;20200826;28
3;20200827;35
3;20200828;63
3;20200829;0
3;20200830;0
3;20200831;42
3;20200901;28
3;20200902;70
3;20200903;14
3;20200904;35
3;20200905;91
3;20200906;0
3;20200907;56
3;20200908;14
3;20200909;28
3;20200910;21
3;20200911;21
3;20200912;28
3;20200913;0
3;20200914;35
3;20200915;21
3;20200916;35
3;20200917;49
3;20200918;21
3;20200919;77
3;20200920;0
3;20200921;7
3;20200922;14
3;20200923;21
3;20200924;21
3;20200925;28
3;20200926;7
3;20200927;0
3;20200928;35
3;20200929;21
3;20200930;35
3;20201001;14
3;20201002;21
3;20201003;28
3;20201004;0
3;20201005;14
3;20201006;70
3;20201007;56
3;20201008;7
3;20201009;35
3;20201010;14
3;20201011;0
3;20201012;0
3;20201013;70
3;20201014;42
3;20201015;56
3;20201016;56
3;20201017;42
3;20201018;0
3;20201019;28
3;20201020;42
3;20201021;21
3;20201022;91
3;20201023;42
3;20201024;56
3;20201025;0
3;20201026;35
3;20201027;7
3;20201028;21
3;20201029;63
3;20201030;28
3;20201031;14
3;20201101;0
3;20201102;7
3;20201103;140
3;20201104;35
3;20201105;70
3;20201106;35
3;20201107;49
3;20201108;0
3;20201109;28
3;20201110;28
3;20201111;7
3;20201112;28
3;20201113;21
3;20201114;14
3;20201115;0
3;20201116;7
3;20201117;21
3;20201118;7
3;20201119;0
3;20201120;7
3;20201121;35
3;20201122;0
3;20201123;14
3;20201124;7
3;20201125;0
3;20201126;0
3;20201127;14
3;20201128;49
3;20201129;0
3;20201130;21
3;20201201;0
3;20201202;21
3;20201203;7
3;20201204;14
3;20201205;35
3;20201206;0
3;20201207;28
3;20201208;0
3;20201209;14
3;20201210;0
3;20201211;21
3;20201212;70
3;20201213;0
3;20201214;49
3;20201215;77
3;20201216;63
3;20201217;21
3;20201218;7
3;20201219;49
3;20201220;0
3;20201221;21
3;20201222;42
3;20201223;7
3;20201224;14
3;20201225;0
3;20201226;0
3;20201227;21
3;20201228;21
3;20201229;42
3;20201230;35
3;20201231;0
3;20210101;0
3;20210102;49
3;20210103;7
3;20210104;28
3;20210105;14
3;20210106;0
3;20210107;0
3;20210108;7
3;20210109;0
3;20210110;0
3;20210111;0
3;20210112;0
3;20210113;0
3;20210114;0
3;20210115;0
3;20210116;0
3;20210117;0
3;20210118;0
3;20210119;0
3;20210120;0
3;20210121;0
3;20210122;7
3;20210123;14
3;20210124;0
3;20210125;140
3;20210126;21
3;20210127;7
3;20210128;28
3;20210129;7
3;20210130;0
3;20210131;0
3;20210201;0
3;20210202;0
3;20210203;0
3;20210204;0
3;20210205;0
3;20210206;0
3;20210207;0
3;20210208;0
3;20210209;7
3;20210210;0
3;20210211;7
3;20210212;7
3;20210213;0
3;20210214;0
3;20210215;0
3;20210216;0
3;20210217;7
3;20210218;0
3;20210219;14
3;20210220;28
3;20210221;0
3;20210222;7
3;20210223;14
3;20210224;21
3;20210225;21
3;20210226;42
3;20210227;35
3;20210228;0
3;20210301;14
3;20210302;28
3;20210303;56
3;20210304;42
3;20210305;49
3;20210306;133
3;20210307;0
3;20210308;14
3;20210309;42
3;20210310;7
3;20210311;21
3;20210312;35
3;20210313;35
3;20210314;0
3;20210315;14
3;20210316;21
3;20210317;28
3;20210318;0
3;20210319;56
3;20210320;42
3;20210321;0
3;20210322;56
3;20210323;21
3;20210324;7
3;20210325;28
3;20210326;21
3;20210327;14
3;20210328;0
3;20210329;21
3;20210330;56
3;20210331;49
3;20210401;28
3;20210402;0
3;20210403;70
3;20210404;0
3;20210405;56
3;20210406;0
3;20210407;35
3;20210408;56
3;20210409;70
3;20210410;77
3;20210411;0
3;20210412;7
3;20210413;28
3;20210414;42
3;20210415;35
3;20210416;42
3;20210417;14
3;20210418;0
3;20210419;14
3;20210420;0
3;20210421;21
3;20210422;14
3;20210423;14
3;20210424;42
3;20210425;0
3;20210426;161
3;20210427;49
3;20210428;21
3;20210429;14
3;20210430;21
3;20210501;0
3;20210502;0
3;20210503;28
3;20210504;63
3;20210505;28
3;20210506;28
3;20210507;7
3;20210508;28
3;20210509;0
3;20210510;21
3;20210511;91
3;20210512;7
3;20210513;77
3;20210514;77
3;20210515;70
3;20210516;0
3;20210517;77
3;20210518;49
3;20210519;7
3;20210520;49
3;20210521;14
3;20210522;28
3;20210523;0
3;20210524;21
3;20210525;14
3;20210526;21
3;20210527;42
3;20210528;14
3;20210529;119
3;20210530;0
3;20210531;49
3;20210601;49
3;20210602;28
3;20210603;42
3;20210604;42
3;20210605;21
3;20210606;0
3;20210607;42
3;20210608;35
3;20210609;42
3;20210610;91
3;20210611;42
3;20210612;49
3;20210613;0
3;20210614;28
3;20210615;35
3;20210616;49
3;20210617;28
3;20210618;21
3;20210619;42
3;20210620;0
3;20210621;42
3;20210622;35
3;20210623;7
3;20210624;0
3;20210625;28
3;20210626;14
3;20210627;0
3;20210628;42
3;20210629;28
3;20210630;0
3;20210701;91
3;20210702;14
3;20210703;49
3;20210704;0
3;20210705;42
3;20210706;28
3;20210707;14
3;20210708;0
3;20210709;7
3;20210710;28
3;20210711;0
3;20210712;14
3;20210713;35
3;20210714;70
3;20210715;7
3;20210716;21
3;20210717;0
3;20210718;0
3;20210719;28
3;20210720;42
3;20210721;14
3;20210722;0
3;20210723;0
3;20210724;0
3;20210725;0
3;20210726;0
3;20210727;0
3;20210728;0
3;20210729;0
3;20210730;0
3;20210731;0
3;20210801;0
3;20210802;0
3;20210803;0
3;20210804;0
3;20210805;0
3;20210806;7
3;20210807;35
3;20210808;0
3;20210809;42
3;20210810;35
3;20210811;35
3;20210812;70
3;20210813;42
3;20210814;84
3;20210815;0
3;20210816;14
3;20210817;7
3;20210818;35
3;20210819;224
3;20210820;35
3;20210821;63
3;20210822;0
3;20210823;84
3;20210824;147
3;20210825;105
3;20210826;77
3;20210827;112
3;20210828;0
3;20210829;0
3;20210830;49
3;20210831;28
3;20210901;21
3;20210902;0
3;20210903;0
3;20210904;0
3;20210905;0
3;20210906;0
3;20210907;0
3;20210908;14
3;20210909;21
3;20210910;28
3;20210911;42
3;20210912;0
3;20210913;112
3;20210914;84
3;20210915;21
3;20210916;42
3;20210917;35
3;20210918;42
3;20210919;0
3;20210920;0
3;20210921;0
3;20210922;0
3;20210923;0
3;20210924;0
3;20210925;0
3;20210926;0
3;20210927;0
3;20210928;0
3;20210929;0
3;20210930;0
3;20211001;7
3;20211002;0
3;20211003;0
3;20211004;0
3;20211005;0
3;20211006;7
3;20211007;0
3;20211008;0
3;20211009;0
3;20211010;0
3;20211011;0
3;20211012;0
3;20211013;0
3;20211014;0
3;20211015;0
3;20211016;0
3;20211017;0
3;20211018;0
3;20211019;0
3;20211020;0
3;20211021;21
3;20211022;7
3;20211023;21
3;20211024;0
3;20211025;14
3;20211026;0
3;20211027;7
3;20211028;14
3;20211029;7
3;20211030;7
3;20211031;0
3;20211101;7
3;20211102;7
3;20211103;21
3;20211104;42
3;20211105;21
3;20211106;7
3;20211107;0
3;20211108;91
3;20211109;21
3;20211110;7
3;20211111;21
3;20211112;35
3;20211113;28
3;20211114;0
3;20211115;21
3;20211116;21
3;20211117;42
3;20211118;0
3;20211119;14
3;20211120;63
3;20211121;0
3;20211122;7
3;20211123;35
3;20211124;0
3;20211125;7
3;20211126;0
3;20211127;42
3;20211128;0
3;20211129;49
3;20211130;28
3;20211201;35
3;20211202;28
3;20211203;21
3;20211204;98
3;20211205;0
3;20211206;0
3;20211207;42
3;20211208;0
3;20211209;252
3;20211210;42
3;20211211;0
3;20211212;7
3;20211213;42
3;20211214;14
3;20211215;42
3;20211216;7
3;20211217;35
3;20211218;14
3;20211219;0
3;20211220;42
3;20211221;28
3;20211222;14
3;20211223;7
3;20211224;14
3;20211225;0
3;20211226;14
3;20211227;21
3;20211228;28
3;20211229;21
3;20211230;28
3;20211231;21
3;20220101;0
3;20220102;14
3;20220103;35
3;20220104;28
3;20220105;14
3;20220106;0
3;20220107;49
3;20220108;28
3;20220109;7
3;20220110;28
3;20220111;0
3;20220112;42
3;20220113;28
3;20220114;14
3;20220115;49
3;20220116;0
3;20220117;21
3;20220118;28
3;20220119;7
3;20220120;14
3;20220121;0
3;20220122;21
3;20220123;0
3;20220124;28
3;20220125;28
3;20220126;28
3;20220127;14
3;20220128;35
3;20220129;21
3;20220130;0
3;20220131;42
3;20220201;28
3;20220202;7
3;20220203;28
3;20220204;35
3;20220205;49
3;20220206;0
3;20220207;28
3;20220208;28
3;20220209;14
3;20220210;14
3;20220211;0
3;20220212;28
3;20220213;0
3;20220214;21
3;20220215;14
3;20220216;7
3;20220217;28
3;20220218;21
3;20220219;35
3;20220220;0
3;20220221;35
3;20220222;14
3;20220223;35
3;20220224;21
3;20220225;14
3;20220226;56
3;20220227;0
3;20220228;0
3;20220301;91
3;20220302;14
3;20220303;14
3;20220304;14
3;20220305;21
3;20220306;0
3;20220307;21
3;20220308;0
3;20220309;7
3;20220310;0
3;20220311;7
3;20220312;21
3;20220313;0
3;20220314;70
4;20200513;7
4;20200514;0
4;20200515;7
4;20200516;0
4;20200517;0
4;20200518;14
4;20200519;21
4;20200520;28
4;20200521;21
4;20200522;0
4;20200523;7
4;20200524;0
4;20200525;21
4;20200526;0
4;20200527;56
4;20200528;14
4;20200529;63
4;20200530;21
4;20200531;0
4;20200601;21
4;20200602;14
4;20200603;14
4;20200604;7
4;20200605;21
4;20200606;35
4;20200607;0
